reg_id,dm present,dm notupdated,dm absent,dm total,dm per,deld present,deld notupdated,deld absent,deld total,deld per,oop present,oop notupdated,oop absent,oop total,oop per,cg present,cg notupdated,cg absent,cg total,cg per,fds present,fds notupdated,fds absent,fds total,fds per
15770,16,10,16,42,50.0,15,14,13,42,53.57,25,10,10,45,71.43,17,11,16,44,51.52,26,8,13,47,66.67
15771,6,10,26,42,18.75,6,14,22,42,21.43,31,10,4,45,88.57,13,11,20,44,39.39,34,8,5,47,87.18
15772,23,10,9,42,71.88,13,14,15,42,46.43,5,10,30,45,14.29,13,11,20,44,39.39,14,8,25,47,35.9
15773,26,10,6,42,81.25,16,14,12,42,57.14,34,10,1,45,97.14,9,11,24,44,27.27,18,8,21,47,46.15
15774,31,10,1,42,96.88,8,14,20,42,28.57,19,10,16,45,54.29,9,11,24,44,27.27,19,8,20,47,48.72
15775,30,10,2,42,93.75,17,14,11,42,60.71,13,10,22,45,37.14,13,11,20,44,39.39,11,8,28,47,28.21
15776,12,10,20,42,37.5,23,14,5,42,82.14,18,10,17,45,51.43,20,11,13,44,60.61,16,8,23,47,41.03
15777,19,10,13,42,59.38,6,14,22,42,21.43,17,10,18,45,48.57,15,11,18,44,45.45,17,8,22,47,43.59
15778,21,10,11,42,65.62,25,14,3,42,89.29,28,10,7,45,80.0,23,11,10,44,69.7,27,8,12,47,69.23
15779,30,10,2,42,93.75,10,14,18,42,35.71,24,10,11,45,68.57,11,11,22,44,33.33,13,8,26,47,33.33
15780,20,10,12,42,62.5,16,14,12,42,57.14,15,10,20,45,42.86,23,11,10,44,69.7,34,8,5,47,87.18
15781,14,10,18,42,43.75,27,14,1,42,96.43,17,10,18,45,48.57,16,11,17,44,48.48,23,8,16,47,58.97
15782,31,10,1,42,96.88,16,14,12,42,57.14,28,10,7,45,80.0,20,11,13,44,60.61,10,8,29,47,25.64
15783,8,10,24,42,25.0,12,14,16,42,42.86,31,10,4,45,88.57,32,11,1,44,96.97,16,8,23,47,41.03
15784,29,10,3,42,90.62,7,14,21,42,25.0,16,10,19,45,45.71,16,11,17,44,48.48,17,8,22,47,43.59
15785,11,10,21,42,34.38,6,14,22,42,21.43,15,10,20,45,42.86,30,11,3,44,90.91,33,8,6,47,84.62
15786,24,10,8,42,75.0,15,14,13,42,53.57,16,10,19,45,45.71,11,11,22,44,33.33,18,8,21,47,46.15
15787,20,10,12,42,62.5,12,14,16,42,42.86,16,10,19,45,45.71,14,11,19,44,42.42,18,8,21,47,46.15
15788,21,10,11,42,65.62,17,14,11,42,60.71,8,10,27,45,22.86,13,11,20,44,39.39,5,8,34,47,12.82
15789,21,10,11,42,65.62,23,14,5,42,82.14,13,10,22,45,37.14,23,11,10,44,69.7,30,8,9,47,76.92
15790,9,10,23,42,28.12,17,14,11,42,60.71,17,10,18,45,48.57,31,11,2,44,93.94,24,8,15,47,61.54
15791,10,10,22,42,31.25,9,14,19,42,32.14,16,10,19,45,45.71,21,11,12,44,63.64,16,8,23,47,41.03
15792,29,10,3,42,90.62,23,14,5,42,82.14,20,10,15,45,57.14,30,11,3,44,90.91,16,8,23,47,41.03
15793,11,10,21,42,34.38,24,14,4,42,85.71,21,10,14,45,60.0,23,11,10,44,69.7,6,8,33,47,15.38
15794,10,10,22,42,31.25,23,14,5,42,82.14,32,10,3,45,91.43,24,11,9,44,72.73,34,8,5,47,87.18
15795,14,10,18,42,43.75,25,14,3,42,89.29,27,10,8,45,77.14,5,11,28,44,15.15,32,8,7,47,82.05
15796,27,10,5,42,84.38,21,14,7,42,75.0,9,10,26,45,25.71,30,11,3,44,90.91,17,8,22,47,43.59
15797,16,10,16,42,50.0,23,14,5,42,82.14,20,10,15,45,57.14,32,11,1,44,96.97,17,8,22,47,43.59
15798,28,10,4,42,87.5,27,14,1,42,96.43,28,10,7,45,80.0,18,11,15,44,54.55,14,8,25,47,35.9
15799,12,10,20,42,37.5,19,14,9,42,67.86,14,10,21,45,40.0,27,11,6,44,81.82,33,8,6,47,84.62
15800,6,10,26,42,18.75,15,14,13,42,53.57,20,10,15,45,57.14,21,11,12,44,63.64,19,8,20,47,48.72
15801,27,10,5,42,84.38,10,14,18,42,35.71,31,10,4,45,88.57,12,11,21,44,36.36,16,8,23,47,41.03
15802,31,10,1,42,96.88,15,14,13,42,53.57,33,10,2,45,94.29,32,11,1,44,96.97,21,8,18,47,53.85
15803,6,10,26,42,18.75,8,14,20,42,28.57,7,10,28,45,20.0,29,11,4,44,87.88,30,8,9,47,76.92
15804,9,10,23,42,28.12,12,14,16,42,42.86,16,10,19,45,45.71,19,11,14,44,57.58,6,8,33,47,15.38
15805,16,10,16,42,50.0,19,14,9,42,67.86,15,10,20,45,42.86,15,11,18,44,45.45,28,8,11,47,71.79
15806,21,10,11,42,65.62,13,14,15,42,46.43,32,10,3,45,91.43,6,11,27,44,18.18,31,8,8,47,79.49
15807,19,10,13,42,59.38,22,14,6,42,78.57,32,10,3,45,91.43,28,11,5,44,84.85,31,8,8,47,79.49
15808,30,10,2,42,93.75,12,14,16,42,42.86,14,10,21,45,40.0,5,11,28,44,15.15,14,8,25,47,35.9
15809,30,10,2,42,93.75,7,14,21,42,25.0,24,10,11,45,68.57,32,11,1,44,96.97,31,8,8,47,79.49
15810,27,10,5,42,84.38,21,14,7,42,75.0,32,10,3,45,91.43,19,11,14,44,57.58,28,8,11,47,71.79
15811,13,10,19,42,40.62,17,14,11,42,60.71,10,10,25,45,28.57,21,11,12,44,63.64,26,8,13,47,66.67
15812,10,10,22,42,31.25,11,14,17,42,39.29,23,10,12,45,65.71,7,11,26,44,21.21,7,8,32,47,17.95
15813,31,10,1,42,96.88,22,14,6,42,78.57,20,10,15,45,57.14,30,11,3,44,90.91,22,8,17,47,56.41
15814,31,10,1,42,96.88,15,14,13,42,53.57,11,10,24,45,31.43,19,11,14,44,57.58,16,8,23,47,41.03
15815,20,10,12,42,62.5,16,14,12,42,57.14,23,10,12,45,65.71,6,11,27,44,18.18,35,8,4,47,89.74
15816,20,10,12,42,62.5,17,14,11,42,60.71,16,10,19,45,45.71,22,11,11,44,66.67,9,8,30,47,23.08
15817,8,10,24,42,25.0,20,14,8,42,71.43,19,10,16,45,54.29,10,11,23,44,30.3,35,8,4,47,89.74
15818,16,10,16,42,50.0,5,14,23,42,17.86,12,10,23,45,34.29,8,11,25,44,24.24,33,8,6,47,84.62
15819,20,10,12,42,62.5,20,14,8,42,71.43,6,10,29,45,17.14,24,11,9,44,72.73,16,8,23,47,41.03
15820,30,10,2,42,93.75,7,14,21,42,25.0,15,10,20,45,42.86,29,11,4,44,87.88,21,8,18,47,53.85
15821,16,10,16,42,50.0,11,14,17,42,39.29,32,10,3,45,91.43,31,11,2,44,93.94,26,8,13,47,66.67
15822,14,10,18,42,43.75,19,14,9,42,67.86,11,10,24,45,31.43,6,11,27,44,18.18,19,8,20,47,48.72
15823,11,10,21,42,34.38,24,14,4,42,85.71,20,10,15,45,57.14,19,11,14,44,57.58,15,8,24,47,38.46
15824,21,10,11,42,65.62,21,14,7,42,75.0,10,10,25,45,28.57,22,11,11,44,66.67,20,8,19,47,51.28
15825,13,10,19,42,40.62,11,14,17,42,39.29,19,10,16,45,54.29,5,11,28,44,15.15,15,8,24,47,38.46
15826,21,10,11,42,65.62,8,14,20,42,28.57,20,10,15,45,57.14,18,11,15,44,54.55,32,8,7,47,82.05
15827,15,10,17,42,46.88,24,14,4,42,85.71,21,10,14,45,60.0,27,11,6,44,81.82,36,8,3,47,92.31
15828,15,10,17,42,46.88,10,14,18,42,35.71,6,10,29,45,17.14,25,11,8,44,75.76,27,8,12,47,69.23
15829,25,10,7,42,78.12,9,14,19,42,32.14,7,10,28,45,20.0,15,11,18,44,45.45,14,8,25,47,35.9
15830,17,10,15,42,53.12,13,14,15,42,46.43,15,10,20,45,42.86,20,11,13,44,60.61,17,8,22,47,43.59
15831,29,10,3,42,90.62,16,14,12,42,57.14,26,10,9,45,74.29,10,11,23,44,30.3,26,8,13,47,66.67
15832,25,10,7,42,78.12,25,14,3,42,89.29,17,10,18,45,48.57,20,11,13,44,60.61,29,8,10,47,74.36
15833,23,10,9,42,71.88,6,14,22,42,21.43,20,10,15,45,57.14,15,11,18,44,45.45,25,8,14,47,64.1
15834,28,10,4,42,87.5,21,14,7,42,75.0,12,10,23,45,34.29,14,11,19,44,42.42,15,8,24,47,38.46
15835,8,10,24,42,25.0,27,14,1,42,96.43,9,10,26,45,25.71,31,11,2,44,93.94,35,8,4,47,89.74
15836,14,10,18,42,43.75,12,14,16,42,42.86,18,10,17,45,51.43,22,11,11,44,66.67,18,8,21,47,46.15
15837,21,10,11,42,65.62,23,14,5,42,82.14,27,10,8,45,77.14,27,11,6,44,81.82,38,8,1,47,97.44
15838,8,10,24,42,25.0,10,14,18,42,35.71,13,10,22,45,37.14,6,11,27,44,18.18,21,8,18,47,53.85
15839,16,10,16,42,50.0,8,14,20,42,28.57,16,10,19,45,45.71,11,11,22,44,33.33,7,8,32,47,17.95
15840,31,10,1,42,96.88,23,14,5,42,82.14,6,10,29,45,17.14,26,11,7,44,78.79,20,8,19,47,51.28
15841,27,10,5,42,84.38,22,14,6,42,78.57,32,10,3,45,91.43,12,11,21,44,36.36,21,8,18,47,53.85
15842,22,10,10,42,68.75,13,14,15,42,46.43,19,10,16,45,54.29,28,11,5,44,84.85,5,8,34,47,12.82
15843,26,10,6,42,81.25,14,14,14,42,50.0,15,10,20,45,42.86,11,11,22,44,33.33,8,8,31,47,20.51
15844,11,10,21,42,34.38,19,14,9,42,67.86,26,10,9,45,74.29,27,11,6,44,81.82,16,8,23,47,41.03
15845,23,10,9,42,71.88,19,14,9,42,67.86,16,10,19,45,45.71,9,11,24,44,27.27,34,8,5,47,87.18
15846,17,10,15,42,53.12,5,14,23,42,17.86,8,10,27,45,22.86,14,11,19,44,42.42,18,8,21,47,46.15
15847,6,10,26,42,18.75,24,14,4,42,85.71,11,10,24,45,31.43,17,11,16,44,51.52,6,8,33,47,15.38
15848,19,10,13,42,59.38,22,14,6,42,78.57,26,10,9,45,74.29,27,11,6,44,81.82,15,8,24,47,38.46
15849,5,10,27,42,15.62,23,14,5,42,82.14,18,10,17,45,51.43,21,11,12,44,63.64,17,8,22,47,43.59
15850,22,10,10,42,68.75,16,14,12,42,57.14,15,10,20,45,42.86,9,11,24,44,27.27,17,8,22,47,43.59
15851,7,10,25,42,21.88,9,14,19,42,32.14,19,10,16,45,54.29,18,11,15,44,54.55,6,8,33,47,15.38
15852,25,10,7,42,78.12,22,14,6,42,78.57,17,10,18,45,48.57,25,11,8,44,75.76,6,8,33,47,15.38
15853,15,10,17,42,46.88,12,14,16,42,42.86,20,10,15,45,57.14,20,11,13,44,60.61,18,8,21,47,46.15
15854,5,10,27,42,15.62,8,14,20,42,28.57,7,10,28,45,20.0,20,11,13,44,60.61,18,8,21,47,46.15
15855,8,10,24,42,25.0,11,14,17,42,39.29,15,10,20,45,42.86,25,11,8,44,75.76,6,8,33,47,15.38
15856,28,10,4,42,87.5,21,14,7,42,75.0,29,10,6,45,82.86,27,11,6,44,81.82,33,8,6,47,84.62
15857,13,10,19,42,40.62,20,14,8,42,71.43,14,10,21,45,40.0,15,11,18,44,45.45,17,8,22,47,43.59
15858,27,10,5,42,84.38,21,14,7,42,75.0,17,10,18,45,48.57,21,11,12,44,63.64,14,8,25,47,35.9
15859,7,10,25,42,21.88,13,14,15,42,46.43,18,10,17,45,51.43,15,11,18,44,45.45,23,8,16,47,58.97
15860,9,10,23,42,28.12,6,14,22,42,21.43,31,10,4,45,88.57,18,11,15,44,54.55,16,8,23,47,41.03
15861,15,10,17,42,46.88,22,14,6,42,78.57,24,10,11,45,68.57,27,11,6,44,81.82,12,8,27,47,30.77
15862,21,10,11,42,65.62,17,14,11,42,60.71,9,10,26,45,25.71,21,11,12,44,63.64,29,8,10,47,74.36
15863,17,10,15,42,53.12,23,14,5,42,82.14,23,10,12,45,65.71,15,11,18,44,45.45,35,8,4,47,89.74
15864,12,10,20,42,37.5,16,14,12,42,57.14,24,10,11,45,68.57,16,11,17,44,48.48,11,8,28,47,28.21
15865,21,10,11,42,65.62,13,14,15,42,46.43,22,10,13,45,62.86,8,11,25,44,24.24,32,8,7,47,82.05
15866,22,10,10,42,68.75,13,14,15,42,46.43,17,10,18,45,48.57,21,11,12,44,63.64,27,8,12,47,69.23
15867,11,10,21,42,34.38,25,14,3,42,89.29,30,10,5,45,85.71,21,11,12,44,63.64,14,8,25,47,35.9
15868,5,10,27,42,15.62,8,14,20,42,28.57,15,10,20,45,42.86,30,11,3,44,90.91,32,8,7,47,82.05
15869,19,10,13,42,59.38,6,14,22,42,21.43,20,10,15,45,57.14,22,11,11,44,66.67,16,8,23,47,41.03
15870,8,10,24,42,25.0,25,14,3,42,89.29,8,10,27,45,22.86,21,11,12,44,63.64,32,8,7,47,82.05
15871,11,10,21,42,34.38,16,14,12,42,57.14,22,10,13,45,62.86,16,11,17,44,48.48,33,8,6,47,84.62
15872,27,10,5,42,84.38,15,14,13,42,53.57,22,10,13,45,62.86,10,11,23,44,30.3,33,8,6,47,84.62
15873,23,10,9,42,71.88,13,14,15,42,46.43,5,10,30,45,14.29,31,11,2,44,93.94,18,8,21,47,46.15
15874,20,10,12,42,62.5,8,14,20,42,28.57,24,10,11,45,68.57,25,11,8,44,75.76,36,8,3,47,92.31
15875,9,10,23,42,28.12,15,14,13,42,53.57,20,10,15,45,57.14,6,11,27,44,18.18,15,8,24,47,38.46
15876,25,10,7,42,78.12,8,14,20,42,28.57,30,10,5,45,85.71,19,11,14,44,57.58,23,8,16,47,58.97
15877,16,10,16,42,50.0,5,14,23,42,17.86,17,10,18,45,48.57,32,11,1,44,96.97,37,8,2,47,94.87
15878,13,10,19,42,40.62,16,14,12,42,57.14,30,10,5,45,85.71,16,11,17,44,48.48,17,8,22,47,43.59
15879,14,10,18,42,43.75,7,14,21,42,25.0,24,10,11,45,68.57,27,11,6,44,81.82,5,8,34,47,12.82
15880,16,10,16,42,50.0,17,14,11,42,60.71,22,10,13,45,62.86,16,11,17,44,48.48,35,8,4,47,89.74
15881,17,10,15,42,53.12,10,14,18,42,35.71,19,10,16,45,54.29,15,11,18,44,45.45,17,8,22,47,43.59
15882,8,10,24,42,25.0,20,14,8,42,71.43,18,10,17,45,51.43,18,11,15,44,54.55,19,8,20,47,48.72
15883,12,10,20,42,37.5,10,14,18,42,35.71,34,10,1,45,97.14,17,11,16,44,51.52,12,8,27,47,30.77
15884,15,10,17,42,46.88,11,14,17,42,39.29,15,10,20,45,42.86,16,11,17,44,48.48,28,8,11,47,71.79
15885,15,10,17,42,46.88,11,14,17,42,39.29,8,10,27,45,22.86,12,11,21,44,36.36,23,8,16,47,58.97
15886,24,10,8,42,75.0,9,14,19,42,32.14,30,10,5,45,85.71,17,11,16,44,51.52,20,8,19,47,51.28
15887,8,10,24,42,25.0,11,14,17,42,39.29,18,10,17,45,51.43,29,11,4,44,87.88,33,8,6,47,84.62
15888,27,10,5,42,84.38,9,14,19,42,32.14,28,10,7,45,80.0,14,11,19,44,42.42,27,8,12,47,69.23
15889,21,10,11,42,65.62,8,14,20,42,28.57,29,10,6,45,82.86,14,11,19,44,42.42,38,8,1,47,97.44
15890,9,10,23,42,28.12,20,14,8,42,71.43,27,10,8,45,77.14,24,11,9,44,72.73,27,8,12,47,69.23
15891,18,10,14,42,56.25,14,14,14,42,50.0,19,10,16,45,54.29,19,11,14,44,57.58,30,8,9,47,76.92
15892,12,10,20,42,37.5,23,14,5,42,82.14,27,10,8,45,77.14,8,11,25,44,24.24,15,8,24,47,38.46
15893,13,10,19,42,40.62,17,14,11,42,60.71,31,10,4,45,88.57,16,11,17,44,48.48,21,8,18,47,53.85
15894,20,10,12,42,62.5,8,14,20,42,28.57,9,10,26,45,25.71,20,11,13,44,60.61,6,8,33,47,15.38
15895,16,10,16,42,50.0,25,14,3,42,89.29,24,10,11,45,68.57,21,11,12,44,63.64,11,8,28,47,28.21
15896,16,10,16,42,50.0,23,14,5,42,82.14,9,10,26,45,25.71,26,11,7,44,78.79,12,8,27,47,30.77
15897,17,10,15,42,53.12,22,14,6,42,78.57,16,10,19,45,45.71,15,11,18,44,45.45,25,8,14,47,64.1
15898,13,10,19,42,40.62,12,14,16,42,42.86,12,10,23,45,34.29,18,11,15,44,54.55,36,8,3,47,92.31
15899,24,10,8,42,75.0,8,14,20,42,28.57,23,10,12,45,65.71,7,11,26,44,21.21,9,8,30,47,23.08
15900,18,10,14,42,56.25,10,14,18,42,35.71,31,10,4,45,88.57,21,11,12,44,63.64,31,8,8,47,79.49
15901,23,10,9,42,71.88,24,14,4,42,85.71,11,10,24,45,31.43,15,11,18,44,45.45,10,8,29,47,25.64
15902,18,10,14,42,56.25,5,14,23,42,17.86,15,10,20,45,42.86,32,11,1,44,96.97,6,8,33,47,15.38
15903,8,10,24,42,25.0,27,14,1,42,96.43,20,10,15,45,57.14,19,11,14,44,57.58,19,8,20,47,48.72
15904,23,10,9,42,71.88,25,14,3,42,89.29,15,10,20,45,42.86,19,11,14,44,57.58,17,8,22,47,43.59
15905,11,10,21,42,34.38,8,14,20,42,28.57,18,10,17,45,51.43,21,11,12,44,63.64,33,8,6,47,84.62
15906,13,10,19,42,40.62,23,14,5,42,82.14,21,10,14,45,60.0,5,11,28,44,15.15,37,8,2,47,94.87
15907,10,10,22,42,31.25,27,14,1,42,96.43,10,10,25,45,28.57,28,11,5,44,84.85,5,8,34,47,12.82
15908,18,10,14,42,56.25,23,14,5,42,82.14,22,10,13,45,62.86,21,11,12,44,63.64,35,8,4,47,89.74
15909,5,10,27,42,15.62,13,14,15,42,46.43,25,10,10,45,71.43,22,11,11,44,66.67,33,8,6,47,84.62
15910,26,10,6,42,81.25,20,14,8,42,71.43,22,10,13,45,62.86,16,11,17,44,48.48,11,8,28,47,28.21
15911,14,10,18,42,43.75,15,14,13,42,53.57,22,10,13,45,62.86,19,11,14,44,57.58,18,8,21,47,46.15
15912,23,10,9,42,71.88,13,14,15,42,46.43,28,10,7,45,80.0,25,11,8,44,75.76,33,8,6,47,84.62
15913,26,10,6,42,81.25,20,14,8,42,71.43,28,10,7,45,80.0,6,11,27,44,18.18,37,8,2,47,94.87
15914,23,10,9,42,71.88,5,14,23,42,17.86,12,10,23,45,34.29,18,11,15,44,54.55,26,8,13,47,66.67
15915,24,10,8,42,75.0,15,14,13,42,53.57,25,10,10,45,71.43,6,11,27,44,18.18,33,8,6,47,84.62
15916,13,10,19,42,40.62,10,14,18,42,35.71,15,10,20,45,42.86,15,11,18,44,45.45,15,8,24,47,38.46
15917,5,10,27,42,15.62,11,14,17,42,39.29,11,10,24,45,31.43,32,11,1,44,96.97,16,8,23,47,41.03
15918,12,10,20,42,37.5,5,14,23,42,17.86,17,10,18,45,48.57,12,11,21,44,36.36,8,8,31,47,20.51
15919,22,10,10,42,68.75,5,14,23,42,17.86,24,10,11,45,68.57,14,11,19,44,42.42,13,8,26,47,33.33
15920,13,10,19,42,40.62,17,14,11,42,60.71,19,10,16,45,54.29,24,11,9,44,72.73,20,8,19,47,51.28
15921,20,10,12,42,62.5,19,14,9,42,67.86,32,10,3,45,91.43,19,11,14,44,57.58,21,8,18,47,53.85
15922,11,10,21,42,34.38,25,14,3,42,89.29,13,10,22,45,37.14,6,11,27,44,18.18,36,8,3,47,92.31
15923,23,10,9,42,71.88,5,14,23,42,17.86,19,10,16,45,54.29,18,11,15,44,54.55,31,8,8,47,79.49
15924,15,10,17,42,46.88,11,14,17,42,39.29,21,10,14,45,60.0,14,11,19,44,42.42,18,8,21,47,46.15
15925,22,10,10,42,68.75,16,14,12,42,57.14,15,10,20,45,42.86,29,11,4,44,87.88,21,8,18,47,53.85
15926,17,10,15,42,53.12,17,14,11,42,60.71,20,10,15,45,57.14,12,11,21,44,36.36,18,8,21,47,46.15
15927,19,10,13,42,59.38,15,14,13,42,53.57,17,10,18,45,48.57,19,11,14,44,57.58,6,8,33,47,15.38
15928,19,10,13,42,59.38,10,14,18,42,35.71,11,10,24,45,31.43,19,11,14,44,57.58,18,8,21,47,46.15
15929,27,10,5,42,84.38,19,14,9,42,67.86,26,10,9,45,74.29,25,11,8,44,75.76,29,8,10,47,74.36
15930,17,10,15,42,53.12,15,14,13,42,53.57,28,10,7,45,80.0,5,11,28,44,15.15,5,8,34,47,12.82
15931,19,10,13,42,59.38,10,14,18,42,35.71,21,10,14,45,60.0,22,11,11,44,66.67,16,8,23,47,41.03
15932,5,10,27,42,15.62,15,14,13,42,53.57,15,10,20,45,42.86,26,11,7,44,78.79,34,8,5,47,87.18
15933,7,10,25,42,21.88,6,14,22,42,21.43,9,10,26,45,25.71,7,11,26,44,21.21,30,8,9,47,76.92
15934,21,10,11,42,65.62,14,14,14,42,50.0,31,10,4,45,88.57,28,11,5,44,84.85,36,8,3,47,92.31
15935,18,10,14,42,56.25,17,14,11,42,60.71,6,10,29,45,17.14,5,11,28,44,15.15,18,8,21,47,46.15
15936,12,10,20,42,37.5,19,14,9,42,67.86,22,10,13,45,62.86,19,11,14,44,57.58,37,8,2,47,94.87
15937,11,10,21,42,34.38,20,14,8,42,71.43,33,10,2,45,94.29,18,11,15,44,54.55,16,8,23,47,41.03
15938,18,10,14,42,56.25,25,14,3,42,89.29,17,10,18,45,48.57,7,11,26,44,21.21,16,8,23,47,41.03
15939,20,10,12,42,62.5,24,14,4,42,85.71,16,10,19,45,45.71,18,11,15,44,54.55,15,8,24,47,38.46
15940,16,10,16,42,50.0,27,14,1,42,96.43,13,10,22,45,37.14,19,11,14,44,57.58,19,8,20,47,48.72
15941,6,10,26,42,18.75,14,14,14,42,50.0,23,10,12,45,65.71,29,11,4,44,87.88,31,8,8,47,79.49
15942,28,10,4,42,87.5,15,14,13,42,53.57,18,10,17,45,51.43,17,11,16,44,51.52,29,8,10,47,74.36
15943,27,10,5,42,84.38,24,14,4,42,85.71,5,10,30,45,14.29,31,11,2,44,93.94,19,8,20,47,48.72
15944,15,10,17,42,46.88,11,14,17,42,39.29,34,10,1,45,97.14,27,11,6,44,81.82,8,8,31,47,20.51
15945,9,10,23,42,28.12,22,14,6,42,78.57,25,10,10,45,71.43,22,11,11,44,66.67,21,8,18,47,53.85
15946,24,10,8,42,75.0,26,14,2,42,92.86,21,10,14,45,60.0,12,11,21,44,36.36,38,8,1,47,97.44
15947,23,10,9,42,71.88,23,14,5,42,82.14,9,10,26,45,25.71,30,11,3,44,90.91,18,8,21,47,46.15
15948,8,10,24,42,25.0,18,14,10,42,64.29,17,10,18,45,48.57,16,11,17,44,48.48,27,8,12,47,69.23
15949,6,10,26,42,18.75,20,14,8,42,71.43,16,10,19,45,45.71,25,11,8,44,75.76,28,8,11,47,71.79
15950,18,10,14,42,56.25,9,14,19,42,32.14,6,10,29,45,17.14,30,11,3,44,90.91,26,8,13,47,66.67
15951,11,10,21,42,34.38,16,14,12,42,57.14,34,10,1,45,97.14,22,11,11,44,66.67,6,8,33,47,15.38
15952,6,10,26,42,18.75,19,14,9,42,67.86,13,10,22,45,37.14,27,11,6,44,81.82,15,8,24,47,38.46
15953,13,10,19,42,40.62,13,14,15,42,46.43,10,10,25,45,28.57,15,11,18,44,45.45,26,8,13,47,66.67
15954,27,10,5,42,84.38,25,14,3,42,89.29,13,10,22,45,37.14,15,11,18,44,45.45,11,8,28,47,28.21
15955,24,10,8,42,75.0,17,14,11,42,60.71,9,10,26,45,25.71,28,11,5,44,84.85,8,8,31,47,20.51
15956,27,10,5,42,84.38,8,14,20,42,28.57,18,10,17,45,51.43,25,11,8,44,75.76,34,8,5,47,87.18
15957,21,10,11,42,65.62,10,14,18,42,35.71,13,10,22,45,37.14,27,11,6,44,81.82,16,8,23,47,41.03
15958,11,10,21,42,34.38,19,14,9,42,67.86,13,10,22,45,37.14,15,11,18,44,45.45,8,8,31,47,20.51
15959,30,10,2,42,93.75,24,14,4,42,85.71,15,10,20,45,42.86,9,11,24,44,27.27,8,8,31,47,20.51
15960,31,10,1,42,96.88,8,14,20,42,28.57,20,10,15,45,57.14,10,11,23,44,30.3,12,8,27,47,30.77
15961,27,10,5,42,84.38,10,14,18,42,35.71,30,10,5,45,85.71,17,11,16,44,51.52,13,8,26,47,33.33
15962,18,10,14,42,56.25,25,14,3,42,89.29,18,10,17,45,51.43,18,11,15,44,54.55,26,8,13,47,66.67
15963,28,10,4,42,87.5,26,14,2,42,92.86,22,10,13,45,62.86,14,11,19,44,42.42,26,8,13,47,66.67
15964,30,10,2,42,93.75,26,14,2,42,92.86,28,10,7,45,80.0,23,11,10,44,69.7,37,8,2,47,94.87
15965,20,10,12,42,62.5,18,14,10,42,64.29,20,10,15,45,57.14,21,11,12,44,63.64,15,8,24,47,38.46
15966,13,10,19,42,40.62,15,14,13,42,53.57,21,10,14,45,60.0,26,11,7,44,78.79,16,8,23,47,41.03
15967,19,10,13,42,59.38,14,14,14,42,50.0,30,10,5,45,85.71,29,11,4,44,87.88,20,8,19,47,51.28
15968,16,10,16,42,50.0,6,14,22,42,21.43,17,10,18,45,48.57,15,11,18,44,45.45,20,8,19,47,51.28
15969,30,10,2,42,93.75,8,14,20,42,28.57,14,10,21,45,40.0,9,11,24,44,27.27,35,8,4,47,89.74
15970,18,10,14,42,56.25,12,14,16,42,42.86,16,10,19,45,45.71,24,11,9,44,72.73,17,8,22,47,43.59
15971,17,10,15,42,53.12,8,14,20,42,28.57,27,10,8,45,77.14,22,11,11,44,66.67,35,8,4,47,89.74
15972,26,10,6,42,81.25,22,14,6,42,78.57,18,10,17,45,51.43,20,11,13,44,60.61,6,8,33,47,15.38
15973,16,10,16,42,50.0,20,14,8,42,71.43,9,10,26,45,25.71,32,11,1,44,96.97,20,8,19,47,51.28
15974,15,10,17,42,46.88,8,14,20,42,28.57,13,10,22,45,37.14,14,11,19,44,42.42,21,8,18,47,53.85
15975,17,10,15,42,53.12,22,14,6,42,78.57,33,10,2,45,94.29,27,11,6,44,81.82,34,8,5,47,87.18
15976,24,10,8,42,75.0,21,14,7,42,75.0,7,10,28,45,20.0,23,11,10,44,69.7,17,8,22,47,43.59
15977,13,10,19,42,40.62,20,14,8,42,71.43,24,10,11,45,68.57,19,11,14,44,57.58,15,8,24,47,38.46
15978,26,10,6,42,81.25,15,14,13,42,53.57,18,10,17,45,51.43,28,11,5,44,84.85,31,8,8,47,79.49
15979,10,10,22,42,31.25,7,14,21,42,25.0,8,10,27,45,22.86,26,11,7,44,78.79,15,8,24,47,38.46
15980,11,10,21,42,34.38,13,14,15,42,46.43,24,10,11,45,68.57,23,11,10,44,69.7,24,8,15,47,61.54
15981,19,10,13,42,59.38,16,14,12,42,57.14,12,10,23,45,34.29,7,11,26,44,21.21,30,8,9,47,76.92
15982,29,10,3,42,90.62,18,14,10,42,64.29,25,10,10,45,71.43,17,11,16,44,51.52,18,8,21,47,46.15
15983,16,10,16,42,50.0,22,14,6,42,78.57,18,10,17,45,51.43,11,11,22,44,33.33,16,8,23,47,41.03
15984,16,10,16,42,50.0,6,14,22,42,21.43,10,10,25,45,28.57,23,11,10,44,69.7,24,8,15,47,61.54
15985,23,10,9,42,71.88,25,14,3,42,89.29,14,10,21,45,40.0,25,11,8,44,75.76,20,8,19,47,51.28
15986,11,10,21,42,34.38,10,14,18,42,35.71,22,10,13,45,62.86,18,11,15,44,54.55,10,8,29,47,25.64
15987,15,10,17,42,46.88,27,14,1,42,96.43,9,10,26,45,25.71,8,11,25,44,24.24,19,8,20,47,48.72
15988,31,10,1,42,96.88,17,14,11,42,60.71,30,10,5,45,85.71,20,11,13,44,60.61,18,8,21,47,46.15
15989,15,10,17,42,46.88,24,14,4,42,85.71,19,10,16,45,54.29,26,11,7,44,78.79,15,8,24,47,38.46
