reg_id,em3 present,em3 notupdated,em3 absent,em3 total,em3 per,dsa present,dsa notupdated,dsa absent,dsa total,dsa per,se present,se notupdated,se absent,se total,se per,ppl present,ppl notupdated,ppl absent,ppl total,ppl per,mp present,mp notupdated,mp absent,mp total,mp per
12702,5,9,29,43,14.71,5,12,24,41,17.24,8,8,28,44,22.22,30,10,3,43,90.91,6,10,26,42,18.75
12703,32,9,2,43,94.12,26,12,3,41,89.66,26,8,10,44,72.22,16,10,17,43,48.48,31,10,1,42,96.88
12704,6,9,28,43,17.65,17,12,12,41,58.62,20,8,16,44,55.56,18,10,15,43,54.55,20,10,12,42,62.5
12705,22,9,12,43,64.71,10,12,19,41,34.48,20,8,16,44,55.56,31,10,2,43,93.94,28,10,4,42,87.5
12706,11,9,23,43,32.35,15,12,14,41,51.72,7,8,29,44,19.44,30,10,3,43,90.91,18,10,14,42,56.25
12707,5,9,29,43,14.71,14,12,15,41,48.28,15,8,21,44,41.67,15,10,18,43,45.45,29,10,3,42,90.62
12708,25,9,9,43,73.53,5,12,24,41,17.24,21,8,15,44,58.33,16,10,17,43,48.48,30,10,2,42,93.75
12709,6,9,28,43,17.65,8,12,21,41,27.59,8,8,28,44,22.22,8,10,25,43,24.24,6,10,26,42,18.75
12710,29,9,5,43,85.29,14,12,15,41,48.28,15,8,21,44,41.67,7,10,26,43,21.21,17,10,15,42,53.12
12711,6,9,28,43,17.65,10,12,19,41,34.48,19,8,17,44,52.78,18,10,15,43,54.55,19,10,13,42,59.38
12712,19,9,15,43,55.88,26,12,3,41,89.66,15,8,21,44,41.67,30,10,3,43,90.91,19,10,13,42,59.38
12713,17,9,17,43,50.0,7,12,22,41,24.14,17,8,19,44,47.22,15,10,18,43,45.45,21,10,11,42,65.62
12714,21,9,13,43,61.76,5,12,24,41,17.24,35,8,1,44,97.22,5,10,28,43,15.15,14,10,18,42,43.75
12715,33,9,1,43,97.06,9,12,20,41,31.03,18,8,18,44,50.0,16,10,17,43,48.48,15,10,17,42,46.88
12716,22,9,12,43,64.71,13,12,16,41,44.83,20,8,16,44,55.56,31,10,2,43,93.94,5,10,27,42,15.62
12717,20,9,14,43,58.82,5,12,24,41,17.24,16,8,20,44,44.44,32,10,1,43,96.97,11,10,21,42,34.38
12718,8,9,26,43,23.53,27,12,2,41,93.1,17,8,19,44,47.22,25,10,8,43,75.76,6,10,26,42,18.75
12719,16,9,18,43,47.06,19,12,10,41,65.52,34,8,2,44,94.44,16,10,17,43,48.48,27,10,5,42,84.38
12720,29,9,5,43,85.29,14,12,15,41,48.28,35,8,1,44,97.22,12,10,21,43,36.36,11,10,21,42,34.38
12721,21,9,13,43,61.76,8,12,21,41,27.59,21,8,15,44,58.33,14,10,19,43,42.42,15,10,17,42,46.88
12722,22,9,12,43,64.71,11,12,18,41,37.93,13,8,23,44,36.11,16,10,17,43,48.48,16,10,16,42,50.0
12723,18,9,16,43,52.94,19,12,10,41,65.52,35,8,1,44,97.22,20,10,13,43,60.61,20,10,12,42,62.5
12724,33,9,1,43,97.06,24,12,5,41,82.76,10,8,26,44,27.78,12,10,21,43,36.36,14,10,18,42,43.75
12725,16,9,18,43,47.06,16,12,13,41,55.17,15,8,21,44,41.67,25,10,8,43,75.76,5,10,27,42,15.62
12726,21,9,13,43,61.76,17,12,12,41,58.62,16,8,20,44,44.44,17,10,16,43,51.52,14,10,18,42,43.75
12727,33,9,1,43,97.06,5,12,24,41,17.24,35,8,1,44,97.22,24,10,9,43,72.73,7,10,25,42,21.88
12728,8,9,26,43,23.53,8,12,21,41,27.59,17,8,19,44,47.22,32,10,1,43,96.97,24,10,8,42,75.0
12729,18,9,16,43,52.94,7,12,22,41,24.14,16,8,20,44,44.44,32,10,1,43,96.97,25,10,7,42,78.12
12730,28,9,6,43,82.35,21,12,8,41,72.41,27,8,9,44,75.0,7,10,26,43,21.21,17,10,15,42,53.12
12731,6,9,28,43,17.65,14,12,15,41,48.28,18,8,18,44,50.0,17,10,16,43,51.52,16,10,16,42,50.0
12732,25,9,9,43,73.53,23,12,6,41,79.31,26,8,10,44,72.22,14,10,19,43,42.42,6,10,26,42,18.75
12733,16,9,18,43,47.06,8,12,21,41,27.59,11,8,25,44,30.56,24,10,9,43,72.73,15,10,17,42,46.88
12734,18,9,16,43,52.94,22,12,7,41,75.86,22,8,14,44,61.11,23,10,10,43,69.7,31,10,1,42,96.88
12735,9,9,25,43,26.47,24,12,5,41,82.76,35,8,1,44,97.22,15,10,18,43,45.45,18,10,14,42,56.25
12736,33,9,1,43,97.06,25,12,4,41,86.21,8,8,28,44,22.22,23,10,10,43,69.7,20,10,12,42,62.5
12737,12,9,22,43,35.29,11,12,18,41,37.93,28,8,8,44,77.78,16,10,17,43,48.48,24,10,8,42,75.0
12738,22,9,12,43,64.71,27,12,2,41,93.1,29,8,7,44,80.56,23,10,10,43,69.7,27,10,5,42,84.38
12739,21,9,13,43,61.76,5,12,24,41,17.24,15,8,21,44,41.67,17,10,16,43,51.52,13,10,19,42,40.62
12740,16,9,18,43,47.06,28,12,1,41,96.55,33,8,3,44,91.67,19,10,14,43,57.58,18,10,14,42,56.25
12741,15,9,19,43,44.12,19,12,10,41,65.52,12,8,24,44,33.33,21,10,12,43,63.64,12,10,20,42,37.5
12742,15,9,19,43,44.12,16,12,13,41,55.17,21,8,15,44,58.33,20,10,13,43,60.61,8,10,24,42,25.0
12743,7,9,27,43,20.59,8,12,21,41,27.59,18,8,18,44,50.0,17,10,16,43,51.52,16,10,16,42,50.0
12744,32,9,2,43,94.12,16,12,13,41,55.17,15,8,21,44,41.67,14,10,19,43,42.42,16,10,16,42,50.0
12745,29,9,5,43,85.29,15,12,14,41,51.72,19,8,17,44,52.78,20,10,13,43,60.61,7,10,25,42,21.88
12746,22,9,12,43,64.71,24,12,5,41,82.76,33,8,3,44,91.67,28,10,5,43,84.85,26,10,6,42,81.25
12747,32,9,2,43,94.12,15,12,14,41,51.72,33,8,3,44,91.67,27,10,6,43,81.82,12,10,20,42,37.5
12748,18,9,16,43,52.94,18,12,11,41,62.07,26,8,10,44,72.22,31,10,2,43,93.94,8,10,24,42,25.0
12749,22,9,12,43,64.71,13,12,16,41,44.83,23,8,13,44,63.89,28,10,5,43,84.85,12,10,20,42,37.5
12750,20,9,14,43,58.82,15,12,14,41,51.72,20,8,16,44,55.56,28,10,5,43,84.85,15,10,17,42,46.88
12751,26,9,8,43,76.47,22,12,7,41,75.86,9,8,27,44,25.0,32,10,1,43,96.97,26,10,6,42,81.25
12752,13,9,21,43,38.24,16,12,13,41,55.17,32,8,4,44,88.89,12,10,21,43,36.36,15,10,17,42,46.88
12753,19,9,15,43,55.88,19,12,10,41,65.52,12,8,24,44,33.33,19,10,14,43,57.58,12,10,20,42,37.5
12754,29,9,5,43,85.29,7,12,22,41,24.14,30,8,6,44,83.33,6,10,27,43,18.18,9,10,23,42,28.12
12755,29,9,5,43,85.29,13,12,16,41,44.83,15,8,21,44,41.67,10,10,23,43,30.3,14,10,18,42,43.75
12756,19,9,15,43,55.88,16,12,13,41,55.17,13,8,23,44,36.11,21,10,12,43,63.64,13,10,19,42,40.62
12757,18,9,16,43,52.94,16,12,13,41,55.17,17,8,19,44,47.22,16,10,17,43,48.48,26,10,6,42,81.25
12758,18,9,16,43,52.94,9,12,20,41,31.03,16,8,20,44,44.44,6,10,27,43,18.18,26,10,6,42,81.25
12759,20,9,14,43,58.82,13,12,16,41,44.83,28,8,8,44,77.78,9,10,24,43,27.27,29,10,3,42,90.62
12760,24,9,10,43,70.59,11,12,18,41,37.93,19,8,17,44,52.78,18,10,15,43,54.55,9,10,23,42,28.12
12761,10,9,24,43,29.41,10,12,19,41,34.48,19,8,17,44,52.78,16,10,17,43,48.48,13,10,19,42,40.62
12762,20,9,14,43,58.82,11,12,18,41,37.93,11,8,25,44,30.56,5,10,28,43,15.15,17,10,15,42,53.12
12763,28,9,6,43,82.35,21,12,8,41,72.41,21,8,15,44,58.33,28,10,5,43,84.85,22,10,10,42,68.75
12764,8,9,26,43,23.53,15,12,14,41,51.72,16,8,20,44,44.44,21,10,12,43,63.64,7,10,25,42,21.88
12765,26,9,8,43,76.47,15,12,14,41,51.72,18,8,18,44,50.0,5,10,28,43,15.15,25,10,7,42,78.12
12766,10,9,24,43,29.41,16,12,13,41,55.17,5,8,31,44,13.89,19,10,14,43,57.58,30,10,2,42,93.75
12767,23,9,11,43,67.65,6,12,23,41,20.69,10,8,26,44,27.78,18,10,15,43,54.55,17,10,15,42,53.12
12768,13,9,21,43,38.24,26,12,3,41,89.66,14,8,22,44,38.89,30,10,3,43,90.91,16,10,16,42,50.0
12769,24,9,10,43,70.59,15,12,14,41,51.72,25,8,11,44,69.44,20,10,13,43,60.61,30,10,2,42,93.75
12770,5,9,29,43,14.71,18,12,11,41,62.07,22,8,14,44,61.11,19,10,14,43,57.58,16,10,16,42,50.0
12771,15,9,19,43,44.12,6,12,23,41,20.69,5,8,31,44,13.89,30,10,3,43,90.91,30,10,2,42,93.75
12772,18,9,16,43,52.94,19,12,10,41,65.52,19,8,17,44,52.78,16,10,17,43,48.48,7,10,25,42,21.88
12773,7,9,27,43,20.59,6,12,23,41,20.69,24,8,12,44,66.67,11,10,22,43,33.33,7,10,25,42,21.88
12774,20,9,14,43,58.82,7,12,22,41,24.14,29,8,7,44,80.56,20,10,13,43,60.61,22,10,10,42,68.75
12775,5,9,29,43,14.71,17,12,12,41,58.62,16,8,20,44,44.44,15,10,18,43,45.45,8,10,24,42,25.0
12776,29,9,5,43,85.29,16,12,13,41,55.17,19,8,17,44,52.78,16,10,17,43,48.48,31,10,1,42,96.88
12777,23,9,11,43,67.65,20,12,9,41,68.97,17,8,19,44,47.22,5,10,28,43,15.15,18,10,14,42,56.25
12778,6,9,28,43,17.65,6,12,23,41,20.69,30,8,6,44,83.33,11,10,22,43,33.33,7,10,25,42,21.88
12779,9,9,25,43,26.47,6,12,23,41,20.69,7,8,29,44,19.44,25,10,8,43,75.76,9,10,23,42,28.12
12780,23,9,11,43,67.65,25,12,4,41,86.21,10,8,26,44,27.78,31,10,2,43,93.94,17,10,15,42,53.12
12781,17,9,17,43,50.0,11,12,18,41,37.93,7,8,29,44,19.44,13,10,20,43,39.39,30,10,2,42,93.75
12782,14,9,20,43,41.18,20,12,9,41,68.97,22,8,14,44,61.11,10,10,23,43,30.3,18,10,14,42,56.25
12783,15,9,19,43,44.12,7,12,22,41,24.14,24,8,12,44,66.67,8,10,25,43,24.24,16,10,16,42,50.0
12784,30,9,4,43,88.24,27,12,2,41,93.1,10,8,26,44,27.78,15,10,18,43,45.45,14,10,18,42,43.75
12785,33,9,1,43,97.06,16,12,13,41,55.17,21,8,15,44,58.33,10,10,23,43,30.3,8,10,24,42,25.0
12786,29,9,5,43,85.29,14,12,15,41,48.28,20,8,16,44,55.56,30,10,3,43,90.91,18,10,14,42,56.25
12787,11,9,23,43,32.35,26,12,3,41,89.66,20,8,16,44,55.56,15,10,18,43,45.45,16,10,16,42,50.0
12788,12,9,22,43,35.29,25,12,4,41,86.21,35,8,1,44,97.22,10,10,23,43,30.3,26,10,6,42,81.25
12789,6,9,28,43,17.65,20,12,9,41,68.97,16,8,20,44,44.44,17,10,16,43,51.52,15,10,17,42,46.88
12790,15,9,19,43,44.12,23,12,6,41,79.31,6,8,30,44,16.67,8,10,25,43,24.24,31,10,1,42,96.88
12791,32,9,2,43,94.12,26,12,3,41,89.66,28,8,8,44,77.78,13,10,20,43,39.39,19,10,13,42,59.38
12792,20,9,14,43,58.82,14,12,15,41,48.28,11,8,25,44,30.56,17,10,16,43,51.52,25,10,7,42,78.12
12793,31,9,3,43,91.18,13,12,16,41,44.83,17,8,19,44,47.22,24,10,9,43,72.73,20,10,12,42,62.5
12794,15,9,19,43,44.12,13,12,16,41,44.83,34,8,2,44,94.44,18,10,15,43,54.55,15,10,17,42,46.88
12795,9,9,25,43,26.47,23,12,6,41,79.31,23,8,13,44,63.89,21,10,12,43,63.64,14,10,18,42,43.75
12796,6,9,28,43,17.65,26,12,3,41,89.66,15,8,21,44,41.67,26,10,7,43,78.79,19,10,13,42,59.38
12797,24,9,10,43,70.59,17,12,12,41,58.62,24,8,12,44,66.67,27,10,6,43,81.82,15,10,17,42,46.88
12798,20,9,14,43,58.82,17,12,12,41,58.62,22,8,14,44,61.11,23,10,10,43,69.7,20,10,12,42,62.5
12799,18,9,16,43,52.94,28,12,1,41,96.55,6,8,30,44,16.67,8,10,25,43,24.24,16,10,16,42,50.0
12800,23,9,11,43,67.65,18,12,11,41,62.07,8,8,28,44,22.22,18,10,15,43,54.55,23,10,9,42,71.88
12801,18,9,16,43,52.94,16,12,13,41,55.17,19,8,17,44,52.78,32,10,1,43,96.97,29,10,3,42,90.62
12802,31,9,3,43,91.18,24,12,5,41,82.76,27,8,9,44,75.0,12,10,21,43,36.36,13,10,19,42,40.62
12803,7,9,27,43,20.59,15,12,14,41,51.72,25,8,11,44,69.44,27,10,6,43,81.82,24,10,8,42,75.0
12804,27,9,7,43,79.41,16,12,13,41,55.17,33,8,3,44,91.67,26,10,7,43,78.79,11,10,21,42,34.38
12805,31,9,3,43,91.18,21,12,8,41,72.41,26,8,10,44,72.22,9,10,24,43,27.27,8,10,24,42,25.0
12806,19,9,15,43,55.88,20,12,9,41,68.97,17,8,19,44,47.22,22,10,11,43,66.67,29,10,3,42,90.62
12807,16,9,18,43,47.06,12,12,17,41,41.38,23,8,13,44,63.89,23,10,10,43,69.7,15,10,17,42,46.88
12808,19,9,15,43,55.88,14,12,15,41,48.28,33,8,3,44,91.67,10,10,23,43,30.3,21,10,11,42,65.62
12809,32,9,2,43,94.12,8,12,21,41,27.59,9,8,27,44,25.0,24,10,9,43,72.73,5,10,27,42,15.62
12810,12,9,22,43,35.29,20,12,9,41,68.97,6,8,30,44,16.67,16,10,17,43,48.48,22,10,10,42,68.75
12811,14,9,20,43,41.18,8,12,21,41,27.59,21,8,15,44,58.33,24,10,9,43,72.73,8,10,24,42,25.0
12812,26,9,8,43,76.47,21,12,8,41,72.41,24,8,12,44,66.67,10,10,23,43,30.3,18,10,14,42,56.25
12813,27,9,7,43,79.41,13,12,16,41,44.83,21,8,15,44,58.33,24,10,9,43,72.73,30,10,2,42,93.75
12814,19,9,15,43,55.88,6,12,23,41,20.69,24,8,12,44,66.67,10,10,23,43,30.3,21,10,11,42,65.62
12815,6,9,28,43,17.65,23,12,6,41,79.31,26,8,10,44,72.22,7,10,26,43,21.21,6,10,26,42,18.75
12816,25,9,9,43,73.53,11,12,18,41,37.93,18,8,18,44,50.0,24,10,9,43,72.73,27,10,5,42,84.38
12817,15,9,19,43,44.12,28,12,1,41,96.55,13,8,23,44,36.11,15,10,18,43,45.45,23,10,9,42,71.88
12818,16,9,18,43,47.06,16,12,13,41,55.17,24,8,12,44,66.67,18,10,15,43,54.55,13,10,19,42,40.62
12819,27,9,7,43,79.41,22,12,7,41,75.86,10,8,26,44,27.78,9,10,24,43,27.27,22,10,10,42,68.75
12820,7,9,27,43,20.59,9,12,20,41,31.03,31,8,5,44,86.11,20,10,13,43,60.61,19,10,13,42,59.38
12821,18,9,16,43,52.94,14,12,15,41,48.28,18,8,18,44,50.0,20,10,13,43,60.61,21,10,11,42,65.62
12822,24,9,10,43,70.59,9,12,20,41,31.03,5,8,31,44,13.89,12,10,21,43,36.36,13,10,19,42,40.62
12823,18,9,16,43,52.94,5,12,24,41,17.24,9,8,27,44,25.0,25,10,8,43,75.76,25,10,7,42,78.12
12824,26,9,8,43,76.47,28,12,1,41,96.55,19,8,17,44,52.78,23,10,10,43,69.7,23,10,9,42,71.88
12825,15,9,19,43,44.12,12,12,17,41,41.38,20,8,16,44,55.56,23,10,10,43,69.7,14,10,18,42,43.75
12826,27,9,7,43,79.41,18,12,11,41,62.07,20,8,16,44,55.56,23,10,10,43,69.7,29,10,3,42,90.62
12827,21,9,13,43,61.76,28,12,1,41,96.55,13,8,23,44,36.11,17,10,16,43,51.52,12,10,20,42,37.5
12828,15,9,19,43,44.12,21,12,8,41,72.41,28,8,8,44,77.78,6,10,27,43,18.18,30,10,2,42,93.75
12829,7,9,27,43,20.59,16,12,13,41,55.17,18,8,18,44,50.0,17,10,16,43,51.52,21,10,11,42,65.62
12830,20,9,14,43,58.82,28,12,1,41,96.55,34,8,2,44,94.44,28,10,5,43,84.85,22,10,10,42,68.75
12831,7,9,27,43,20.59,12,12,17,41,41.38,13,8,23,44,36.11,15,10,18,43,45.45,31,10,1,42,96.88
12832,5,9,29,43,14.71,11,12,18,41,37.93,33,8,3,44,91.67,27,10,6,43,81.82,27,10,5,42,84.38
12833,7,9,27,43,20.59,10,12,19,41,34.48,7,8,29,44,19.44,19,10,14,43,57.58,25,10,7,42,78.12
12834,18,9,16,43,52.94,21,12,8,41,72.41,18,8,18,44,50.0,5,10,28,43,15.15,6,10,26,42,18.75
12835,29,9,5,43,85.29,9,12,20,41,31.03,17,8,19,44,47.22,27,10,6,43,81.82,17,10,15,42,53.12
12836,28,9,6,43,82.35,15,12,14,41,51.72,15,8,21,44,41.67,17,10,16,43,51.52,23,10,9,42,71.88
12837,5,9,29,43,14.71,6,12,23,41,20.69,22,8,14,44,61.11,25,10,8,43,75.76,8,10,24,42,25.0
12838,17,9,17,43,50.0,16,12,13,41,55.17,29,8,7,44,80.56,32,10,1,43,96.97,15,10,17,42,46.88
12839,15,9,19,43,44.12,24,12,5,41,82.76,8,8,28,44,22.22,16,10,17,43,48.48,31,10,1,42,96.88
12840,22,9,12,43,64.71,24,12,5,41,82.76,15,8,21,44,41.67,28,10,5,43,84.85,22,10,10,42,68.75
12841,6,9,28,43,17.65,23,12,6,41,79.31,5,8,31,44,13.89,9,10,24,43,27.27,12,10,20,42,37.5
12842,15,9,19,43,44.12,18,12,11,41,62.07,9,8,27,44,25.0,15,10,18,43,45.45,12,10,20,42,37.5
12843,33,9,1,43,97.06,16,12,13,41,55.17,22,8,14,44,61.11,25,10,8,43,75.76,17,10,15,42,53.12
12844,24,9,10,43,70.59,5,12,24,41,17.24,18,8,18,44,50.0,11,10,22,43,33.33,13,10,19,42,40.62
12845,17,9,17,43,50.0,9,12,20,41,31.03,14,8,22,44,38.89,23,10,10,43,69.7,9,10,23,42,28.12
12846,15,9,19,43,44.12,25,12,4,41,86.21,21,8,15,44,58.33,25,10,8,43,75.76,11,10,21,42,34.38
12847,7,9,27,43,20.59,16,12,13,41,55.17,28,8,8,44,77.78,24,10,9,43,72.73,10,10,22,42,31.25
12848,15,9,19,43,44.12,12,12,17,41,41.38,24,8,12,44,66.67,12,10,21,43,36.36,13,10,19,42,40.62
12849,24,9,10,43,70.59,24,12,5,41,82.76,15,8,21,44,41.67,12,10,21,43,36.36,22,10,10,42,68.75
12850,26,9,8,43,76.47,21,12,8,41,72.41,19,8,17,44,52.78,26,10,7,43,78.79,23,10,9,42,71.88
12851,18,9,16,43,52.94,15,12,14,41,51.72,8,8,28,44,22.22,11,10,22,43,33.33,16,10,16,42,50.0
12852,16,9,18,43,47.06,9,12,20,41,31.03,35,8,1,44,97.22,21,10,12,43,63.64,17,10,15,42,53.12
12853,25,9,9,43,73.53,6,12,23,41,20.69,21,8,15,44,58.33,16,10,17,43,48.48,19,10,13,42,59.38
12854,18,9,16,43,52.94,22,12,7,41,75.86,19,8,17,44,52.78,16,10,17,43,48.48,5,10,27,42,15.62
12855,11,9,23,43,32.35,21,12,8,41,72.41,17,8,19,44,47.22,11,10,22,43,33.33,26,10,6,42,81.25
12856,12,9,22,43,35.29,11,12,18,41,37.93,27,8,9,44,75.0,25,10,8,43,75.76,18,10,14,42,56.25
12857,33,9,1,43,97.06,8,12,21,41,27.59,9,8,27,44,25.0,25,10,8,43,75.76,12,10,20,42,37.5
12858,18,9,16,43,52.94,25,12,4,41,86.21,16,8,20,44,44.44,15,10,18,43,45.45,11,10,21,42,34.38
12859,31,9,3,43,91.18,15,12,14,41,51.72,25,8,11,44,69.44,14,10,19,43,42.42,16,10,16,42,50.0
12860,12,9,22,43,35.29,17,12,12,41,58.62,32,8,4,44,88.89,27,10,6,43,81.82,6,10,26,42,18.75
12861,22,9,12,43,64.71,9,12,20,41,31.03,7,8,29,44,19.44,5,10,28,43,15.15,6,10,26,42,18.75
12862,21,9,13,43,61.76,24,12,5,41,82.76,16,8,20,44,44.44,7,10,26,43,21.21,30,10,2,42,93.75
12863,17,9,17,43,50.0,18,12,11,41,62.07,14,8,22,44,38.89,26,10,7,43,78.79,12,10,20,42,37.5
12864,16,9,18,43,47.06,13,12,16,41,44.83,33,8,3,44,91.67,27,10,6,43,81.82,20,10,12,42,62.5
12865,14,9,20,43,41.18,15,12,14,41,51.72,15,8,21,44,41.67,30,10,3,43,90.91,25,10,7,42,78.12
12866,19,9,15,43,55.88,13,12,16,41,44.83,13,8,23,44,36.11,25,10,8,43,75.76,10,10,22,42,31.25
12867,27,9,7,43,79.41,7,12,22,41,24.14,29,8,7,44,80.56,32,10,1,43,96.97,20,10,12,42,62.5
12868,9,9,25,43,26.47,23,12,6,41,79.31,21,8,15,44,58.33,22,10,11,43,66.67,13,10,19,42,40.62
12869,18,9,16,43,52.94,13,12,16,41,44.83,13,8,23,44,36.11,29,10,4,43,87.88,13,10,19,42,40.62
12870,5,9,29,43,14.71,12,12,17,41,41.38,8,8,28,44,22.22,15,10,18,43,45.45,15,10,17,42,46.88
12871,9,9,25,43,26.47,15,12,14,41,51.72,9,8,27,44,25.0,21,10,12,43,63.64,10,10,22,42,31.25
12872,15,9,19,43,44.12,10,12,19,41,34.48,16,8,20,44,44.44,24,10,9,43,72.73,22,10,10,42,68.75
12873,13,9,21,43,38.24,12,12,17,41,41.38,24,8,12,44,66.67,32,10,1,43,96.97,15,10,17,42,46.88
12874,33,9,1,43,97.06,20,12,9,41,68.97,19,8,17,44,52.78,7,10,26,43,21.21,7,10,25,42,21.88
12875,27,9,7,43,79.41,10,12,19,41,34.48,21,8,15,44,58.33,16,10,17,43,48.48,23,10,9,42,71.88
12876,17,9,17,43,50.0,5,12,24,41,17.24,8,8,28,44,22.22,28,10,5,43,84.85,22,10,10,42,68.75
12877,7,9,27,43,20.59,28,12,1,41,96.55,32,8,4,44,88.89,12,10,21,43,36.36,9,10,23,42,28.12
12878,5,9,29,43,14.71,22,12,7,41,75.86,6,8,30,44,16.67,22,10,11,43,66.67,16,10,16,42,50.0
12879,31,9,3,43,91.18,15,12,14,41,51.72,32,8,4,44,88.89,15,10,18,43,45.45,17,10,15,42,53.12
12880,24,9,10,43,70.59,22,12,7,41,75.86,11,8,25,44,30.56,18,10,15,43,54.55,22,10,10,42,68.75
12881,22,9,12,43,64.71,16,12,13,41,55.17,16,8,20,44,44.44,24,10,9,43,72.73,8,10,24,42,25.0
12882,12,9,22,43,35.29,26,12,3,41,89.66,24,8,12,44,66.67,25,10,8,43,75.76,15,10,17,42,46.88
12883,5,9,29,43,14.71,19,12,10,41,65.52,20,8,16,44,55.56,27,10,6,43,81.82,8,10,24,42,25.0
12884,14,9,20,43,41.18,5,12,24,41,17.24,9,8,27,44,25.0,18,10,15,43,54.55,14,10,18,42,43.75
12885,28,9,6,43,82.35,12,12,17,41,41.38,26,8,10,44,72.22,9,10,24,43,27.27,26,10,6,42,81.25
12886,19,9,15,43,55.88,19,12,10,41,65.52,23,8,13,44,63.89,18,10,15,43,54.55,27,10,5,42,84.38
12887,7,9,27,43,20.59,10,12,19,41,34.48,32,8,4,44,88.89,15,10,18,43,45.45,16,10,16,42,50.0
12888,26,9,8,43,76.47,27,12,2,41,93.1,35,8,1,44,97.22,14,10,19,43,42.42,15,10,17,42,46.88
12889,11,9,23,43,32.35,28,12,1,41,96.55,32,8,4,44,88.89,8,10,25,43,24.24,13,10,19,42,40.62
12890,16,9,18,43,47.06,11,12,18,41,37.93,16,8,20,44,44.44,13,10,20,43,39.39,5,10,27,42,15.62
12891,21,9,13,43,61.76,12,12,17,41,41.38,12,8,24,44,33.33,12,10,21,43,36.36,6,10,26,42,18.75
12892,25,9,9,43,73.53,8,12,21,41,27.59,32,8,4,44,88.89,9,10,24,43,27.27,27,10,5,42,84.38
12893,28,9,6,43,82.35,9,12,20,41,31.03,29,8,7,44,80.56,30,10,3,43,90.91,22,10,10,42,68.75
12894,16,9,18,43,47.06,5,12,24,41,17.24,11,8,25,44,30.56,18,10,15,43,54.55,6,10,26,42,18.75
12895,33,9,1,43,97.06,15,12,14,41,51.72,6,8,30,44,16.67,19,10,14,43,57.58,26,10,6,42,81.25
12896,18,9,16,43,52.94,25,12,4,41,86.21,26,8,10,44,72.22,16,10,17,43,48.48,20,10,12,42,62.5
12897,5,9,29,43,14.71,14,12,15,41,48.28,9,8,27,44,25.0,32,10,1,43,96.97,28,10,4,42,87.5
12898,22,9,12,43,64.71,10,12,19,41,34.48,27,8,9,44,75.0,15,10,18,43,45.45,29,10,3,42,90.62
12899,27,9,7,43,79.41,7,12,22,41,24.14,19,8,17,44,52.78,15,10,18,43,45.45,15,10,17,42,46.88
12900,17,9,17,43,50.0,5,12,24,41,17.24,34,8,2,44,94.44,31,10,2,43,93.94,5,10,27,42,15.62
12901,18,9,16,43,52.94,8,12,21,41,27.59,16,8,20,44,44.44,23,10,10,43,69.7,8,10,24,42,25.0
12902,20,9,14,43,58.82,22,12,7,41,75.86,19,8,17,44,52.78,30,10,3,43,90.91,28,10,4,42,87.5
12903,6,9,28,43,17.65,28,12,1,41,96.55,15,8,21,44,41.67,18,10,15,43,54.55,12,10,20,42,37.5
12904,21,9,13,43,61.76,14,12,15,41,48.28,23,8,13,44,63.89,15,10,18,43,45.45,22,10,10,42,68.75
12905,12,9,22,43,35.29,17,12,12,41,58.62,30,8,6,44,83.33,19,10,14,43,57.58,23,10,9,42,71.88
12906,19,9,15,43,55.88,15,12,14,41,51.72,13,8,23,44,36.11,12,10,21,43,36.36,22,10,10,42,68.75
12907,20,9,14,43,58.82,25,12,4,41,86.21,5,8,31,44,13.89,8,10,25,43,24.24,24,10,8,42,75.0
12908,19,9,15,43,55.88,11,12,18,41,37.93,7,8,29,44,19.44,8,10,25,43,24.24,26,10,6,42,81.25
12909,9,9,25,43,26.47,27,12,2,41,93.1,23,8,13,44,63.89,7,10,26,43,21.21,12,10,20,42,37.5
12910,20,9,14,43,58.82,14,12,15,41,48.28,18,8,18,44,50.0,10,10,23,43,30.3,12,10,20,42,37.5
12911,24,9,10,43,70.59,26,12,3,41,89.66,34,8,2,44,94.44,29,10,4,43,87.88,22,10,10,42,68.75
12912,17,9,17,43,50.0,11,12,18,41,37.93,11,8,25,44,30.56,13,10,20,43,39.39,18,10,14,42,56.25
12913,14,9,20,43,41.18,28,12,1,41,96.55,21,8,15,44,58.33,17,10,16,43,51.52,7,10,25,42,21.88
12914,15,9,19,43,44.12,24,12,5,41,82.76,18,8,18,44,50.0,21,10,12,43,63.64,15,10,17,42,46.88
12915,21,9,13,43,61.76,11,12,18,41,37.93,21,8,15,44,58.33,12,10,21,43,36.36,14,10,18,42,43.75
12916,16,9,18,43,47.06,19,12,10,41,65.52,15,8,21,44,41.67,27,10,6,43,81.82,8,10,24,42,25.0
12917,16,9,18,43,47.06,10,12,19,41,34.48,27,8,9,44,75.0,28,10,5,43,84.85,15,10,17,42,46.88
12918,17,9,17,43,50.0,15,12,14,41,51.72,12,8,24,44,33.33,15,10,18,43,45.45,14,10,18,42,43.75
12919,22,9,12,43,64.71,24,12,5,41,82.76,15,8,21,44,41.67,12,10,21,43,36.36,30,10,2,42,93.75
12920,19,9,15,43,55.88,6,12,23,41,20.69,17,8,19,44,47.22,19,10,14,43,57.58,11,10,21,42,34.38
12921,11,9,23,43,32.35,18,12,11,41,62.07,28,8,8,44,77.78,16,10,17,43,48.48,25,10,7,42,78.12
